park,year,PTP,ecoregion,latitude,longitude,plot,transect,point,water,wetland,shrub,dshrub,dec,mixed,spruce,baresnow,elev_m,jdate,radius,sound,obsnum,AMPI,AMRO,ATSP,DEJU,FOSP,GCSP,HETH,OCWA,ROPT,SAVS,WCSP,WIPT,WISN,WIWA,YRWA
KATM,2005,168000104,AP,58.30097795,-155.8988822,16800,1,4,0.0,0.0,0.0,0.917197452,0.0,0.0,0.0,0.082802548,609.8085474,131,150.0,0.0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
KATM,2005,168000105,AP,58.3031559,-155.9066338,16800,1,5,0.029032258,0.0,0.0,0.938709677,0.0,0.0,0.0,0.032258065,572.81064,131,150.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,168000106,AP,58.30563426,-155.913747,16800,1,6,0.132075472,0.0,0.037735849,0.830188679,0.0,0.0,0.0,0.0,551.4412571,131,150.0,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,168000108,AP,58.30881536,-155.9299905,16800,1,8,0.0,0.0,0.082018927,0.917981073,0.0,0.0,0.0,0.0,531.4188,131,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168000110,AP,58.31338584,-155.944807,16800,1,10,0.0,0.0,0.556270096,0.443729904,0.0,0.0,0.0,0.0,505.22124,131,150.0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,168000111,AP,58.31528485,-155.9523548,16800,1,11,0.0,0.0,0.702531646,0.297468354,0.0,0.0,0.0,0.0,486.0253714,131,150.0,0.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,168000112,AP,58.3175379,-155.9597737,16800,1,12,0.0,0.0,0.579113924,0.420886076,0.0,0.0,0.0,0.0,470.6272421,131,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000201,BBL,58.33211839,-156.0044969,16800,2,1,0.031746032,0.0,0.26984127,0.685714286,0.0,0.0,0.012698413,0.0,454.3124211,132,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000203,BBL,58.34100187,-156.0067124,16800,2,3,0.059748428,0.0,0.455974843,0.48427673,0.0,0.0,0.0,0.0,426.84192,132,150.0,0.15,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,168030101,AP,58.34448455,-155.470451,16803,1,1,0.0,0.0,0.24437299,0.75562701,0.0,0.0,0.0,0.0,597.7128,133,150.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
KATM,2005,168000303,BBL,58.34472477,-155.9909625,16800,3,3,0.0,0.0,0.08490566,0.91509434,0.0,0.0,0.0,0.0,446.5465143,132,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000204,BBL,58.34550798,-156.008075,16800,2,4,0.0,0.0,0.734177215,0.265822785,0.0,0.0,0.0,0.0,395.8870737,132,150.0,0.3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000302,BBL,58.34813654,-155.9968311,16800,3,2,0.0,0.0,0.691823899,0.308176101,0.0,0.0,0.0,0.0,408.5603368,132,150.0,0.4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
KATM,2005,168030102,AP,58.34826294,-155.4752709,16803,1,2,0.0,0.0,0.317307692,0.682692308,0.0,0.0,0.0,0.0,568.9493053,133,150.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168000205,BBL,58.34993362,-156.0089762,16800,2,5,0.0,0.0,0.790322581,0.209677419,0.0,0.0,0.0,0.0,364.8135158,132,150.0,0.35,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,168000301,BBL,58.35208476,-156.0013426,16800,3,1,0.0,0.0,0.89556962,0.088607595,0.0,0.0,0.015822785,0.0,368.1663158,132,150.0,0.45,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,168030103,AP,58.35243537,-155.4819054,16803,1,3,0.0,0.0,0.547169811,0.452830189,0.0,0.0,0.0,0.0,526.4404,133,150.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168000206,BBL,58.35467041,-156.0097648,16800,2,6,0.037974684,0.0,0.924050633,0.037974684,0.0,0.0,0.0,0.0,334.3174737,132,150.0,0.4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
KATM,2005,168030104,AP,58.35664728,-155.4851844,16803,1,4,0.0,0.0,0.834920635,0.165079365,0.0,0.0,0.0,0.0,492.0996,133,150.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168030105,AP,58.35926838,-155.4922454,16803,1,5,0.0,0.0,0.955271566,0.038338658,0.006389776,0.0,0.0,0.0,436.3452632,133,150.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168030205,AP,58.36127727,-155.4208838,16803,2,5,0.044303797,0.028481013,0.702531646,0.136075949,0.050632911,0.0,0.037974684,0.0,287.41116,133,150.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168030202,AP,58.36451411,-155.4438261,16803,2,2,0.0,0.0,0.705696203,0.0,0.21835443,0.0,0.075949367,0.0,358.3577143,133,150.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
KATM,2005,168030201,AP,58.36466591,-155.4524617,16803,2,1,0.0,0.0,0.746835443,0.018987342,0.123417722,0.0,0.110759494,0.0,357.2416421,133,150.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168030204,AP,58.36469223,-155.4266286,16803,2,4,0.0,0.0,0.747603834,0.054313099,0.086261981,0.047923323,0.063897764,0.0,291.6790857,133,150.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168030203,AP,58.36496397,-155.4352345,16803,2,3,0.0,0.0,0.673076923,0.051282051,0.150641026,0.025641026,0.099358974,0.0,316.0134316,133,150.0,0.0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
KATM,2005,168030302,AP,58.36892601,-155.4397473,16803,3,2,0.0,0.0,0.22829582,0.080385852,0.286173633,0.083601286,0.321543408,0.0,292.3032,134,150.0,0.0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
KATM,2005,168030301,AP,58.36900212,-155.4297196,16803,3,1,0.0,0.0,0.373801917,0.31629393,0.10543131,0.0,0.115015974,0.089456869,289.7777143,134,150.0,0.0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
KATM,2005,168030303,AP,58.37045034,-155.4484148,16803,3,3,0.0,0.0,0.29903537,0.0,0.418006431,0.154340836,0.128617363,0.0,283.02204,134,150.0,0.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
KATM,2005,168030304,AP,58.37218489,-155.4573435,16803,3,4,0.0,0.0,0.233974359,0.0,0.304487179,0.057692308,0.403846154,0.0,265.35888,134,150.0,0.0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
KATM,2005,170390203,AP,58.37246418,-155.9338207,17039,2,3,0.0,0.0,0.778481013,0.221518987,0.0,0.0,0.0,0.0,462.88452,133,150.0,0.35,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,170390204,AP,58.37280214,-155.9248943,17039,2,4,0.0,0.0,0.892063492,0.092063492,0.015873016,0.0,0.0,0.0,487.5035368,133,150.0,0.6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390202,AP,58.37295234,-155.9424199,17039,2,2,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,435.356,133,150.0,0.6,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,170390201,AP,58.37340295,-155.9509439,17039,2,1,0.0,0.0,0.862619808,0.137380192,0.0,0.0,0.0,0.0,389.3058,133,150.0,0.9,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
KATM,2005,168030305,AP,58.37381886,-155.4660361,16803,3,5,0.0,0.0,0.148387097,0.0,0.203225806,0.090322581,0.558064516,0.0,252.8824,134,150.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
KATM,2005,168030306,AP,58.37431817,-155.4750745,16803,3,6,0.0,0.0,0.139240506,0.0,0.155063291,0.208860759,0.496835443,0.0,246.1332571,134,150.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
KATM,2005,168030307,AP,58.37677734,-155.4827873,16803,3,7,0.0,0.135048232,0.202572347,0.1414791,0.154340836,0.08681672,0.279742765,0.0,228.3714,134,150.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KATM,2005,168030308,AP,58.37955058,-155.4899711,16803,3,8,0.0,0.051446945,0.350482315,0.311897106,0.07073955,0.048231511,0.167202572,0.0,219.1802286,134,50.0,0.0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0
KATM,2005,168030309,AP,58.38136861,-155.4978505,16803,3,9,0.063694268,0.0,0.315286624,0.27388535,0.181528662,0.0,0.165605096,0.0,221.04096,134,150.0,0.0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
KATM,2005,168030310,AP,58.38428359,-155.5056189,16803,3,10,0.0,0.0,0.387096774,0.493548387,0.032258065,0.022580645,0.064516129,0.0,199.01916,134,150.0,0.0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0
KATM,2005,168030311,AP,58.38802024,-155.510768,16803,3,11,0.019047619,0.0,0.422222222,0.39047619,0.0,0.0,0.126984127,0.041269841,184.4681684,134,150.0,0.1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
KATM,2005,168050205,AP,58.39479089,-155.0541527,16805,2,5,0.0,0.0,0.022364217,0.466453674,0.0,0.0,0.0,0.511182109,708.3070737,140,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168050105,AP,58.39491427,-155.0820745,16805,1,5,0.0,0.0,0.0,0.054140127,0.0,0.0,0.0,0.945859873,918.3478857,140,150.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168050204,AP,58.39634657,-155.0592811,16805,2,4,0.0,0.0,0.0,0.366559486,0.0,0.0,0.0,0.633440514,724.7983579,140,150.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390408,AP,58.39899123,-155.981741,17039,4,8,0.0,0.0,0.306709265,0.0,0.370607029,0.150159744,0.172523962,0.0,146.3802,145,150.0,0.7,2,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,168050106,AP,58.3992058,-155.0795586,16805,1,6,0.0,0.0,0.0,0.361904762,0.0,0.0,0.0,0.638095238,757.8932211,140,150.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168050203,AP,58.39947939,-155.0654877,16805,2,3,0.0,0.0,0.0,0.347133758,0.0,0.0,0.0,0.652866242,679.1585684,140,150.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390407,AP,58.40198457,-155.9754057,17039,4,7,0.0,0.0,0.253205128,0.0,0.352564103,0.083333333,0.310897436,0.0,147.2665263,145,150.0,0.95,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
KATM,2005,168050202,AP,58.4029448,-155.0709433,16805,2,2,0.0,0.0,0.03514377,0.258785942,0.0,0.0,0.0,0.706070288,659.6452571,140,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390406,AP,58.40531051,-155.9695316,17039,4,6,0.0,0.0,0.402555911,0.003194888,0.3514377,0.025559105,0.217252396,0.0,142.8389053,145,150.0,0.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,168050201,AP,58.40619028,-155.0768549,16805,2,1,0.0,0.0,0.041009464,0.457413249,0.0,0.0,0.0,0.501577287,638.0915429,140,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390305,AP,58.40819933,-156.0055726,17039,3,5,0.0,0.161392405,0.139240506,0.053797468,0.0,0.079113924,0.566455696,0.0,100.59924,145,50.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KATM,2005,170390405,AP,58.40829849,-155.9632982,17039,4,5,0.0,0.0,0.42721519,0.03164557,0.246835443,0.056962025,0.237341772,0.0,149.21484,145,150.0,0.13,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
KATM,2005,168050301,AP,58.41065347,-155.0764204,16805,3,1,0.0,0.0,0.054487179,0.246794872,0.0,0.0,0.0,0.698717949,616.03128,141,150.0,0.2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
KATM,2005,170390404,AP,58.4114635,-155.9572256,17039,4,4,0.0,0.0,0.458860759,0.003164557,0.344936709,0.041139241,0.151898734,0.0,160.73628,145,150.0,1.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
KATM,2005,170390304,AP,58.41213875,-156.001208,17039,3,4,0.0,0.0,0.13015873,0.019047619,0.003174603,0.212698413,0.634920635,0.0,96.33131429,145,50.0,0.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
KATM,2005,170390403,AP,58.41446221,-155.9507401,17039,4,3,0.0,0.0,0.520634921,0.0,0.46031746,0.0,0.019047619,0.0,184.2275368,145,150.0,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
KATM,2005,168050302,AP,58.41513276,-155.0760073,16805,3,2,0.0,0.0,0.296529968,0.451104101,0.0,0.0,0.0,0.252365931,590.8548,141,150.0,0.0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
KATM,2005,170390303,AP,58.41580507,-155.9944838,17039,3,3,0.0,0.015822785,0.113924051,0.018987342,0.018987342,0.303797468,0.528481013,0.0,95.92733333,145,50.0,0.0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
KATM,2005,170390402,AP,58.41738582,-155.9442545,17039,4,2,0.0,0.0,0.687898089,0.0,0.312101911,0.0,0.0,0.0,223.7873684,145,150.0,1.0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,168050303,AP,58.41966033,-155.0754763,16805,3,3,0.0,0.0,0.914285714,0.085714286,0.0,0.0,0.0,0.0,492.2374857,141,150.0,0.85,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,170390302,AP,58.42020842,-155.9916632,17039,3,2,0.0,0.044164038,0.302839117,0.211356467,0.0,0.157728707,0.277602524,0.0,92.38648421,145,50.0,0.0,2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
KATM,2005,170390401,AP,58.42107654,-155.9392334,17039,4,1,0.0,0.0,0.667721519,0.015822785,0.316455696,0.0,0.0,0.0,242.07216,145,150.0,0.3,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
KATM,2005,168050304,AP,58.42440784,-155.0750417,16805,3,4,0.0,0.0,0.964401295,0.01618123,0.019417476,0.0,0.0,0.0,351.4183579,141,150.0,0.85,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
KATM,2005,170390301,AP,58.42506917,-155.9881716,17039,3,1,0.0,0.01607717,0.282958199,0.234726688,0.0,0.180064309,0.286173633,0.0,93.18858947,145,50.0,0.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
KATM,2005,168070201,AP,58.42725635,-154.7084803,16807,2,1,0.0,0.0,0.015822785,0.417721519,0.0,0.0,0.0,0.566455697,799.2176842,141,150.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KATM,2005,170390101,AP,58.43102217,-155.9212143,17039,1,1,0.0,0.182108626,0.562300319,0.233226837,0.003194888,0.0,0.019169329,0.0,266.4714,133,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168070203,AP,58.43445003,-154.7187425,16807,2,3,0.0,0.0,0.482315113,0.1414791,0.0,0.0,0.0,0.376205788,632.7808421,141,150.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,170390102,AP,58.43539953,-155.9192831,17039,1,2,0.0,0.153354633,0.6485623,0.182108626,0.0,0.0,0.0,0.0,281.1417143,133,150.0,0.1,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
KATM,2005,168070204,AP,58.43866646,-154.7218646,16807,2,4,0.0,0.0,0.91025641,0.057692308,0.0,0.0,0.0,0.032051282,527.0794105,143,150.0,0.3,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
KATM,2005,170390103,AP,58.43989491,-155.9174431,17039,1,3,0.0,0.0,0.831210191,0.02866242,0.124203822,0.006369427,0.00955414,0.0,303.0292571,133,150.0,0.5,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
KATM,2005,168070205,AP,58.44268978,-154.7258879,16807,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,416.90544,143,150.0,0.85,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
KATM,2005,170390104,AP,58.44333351,-155.911848,17039,1,4,0.0,0.0,0.722580645,0.061290323,0.203225806,0.0,0.012903226,0.0,254.1390316,133,150.0,0.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,168070206,AP,58.44655752,-154.7301204,16807,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.0599158,143,150.0,0.98,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
KATM,2005,170390105,AP,58.44678283,-155.9063066,17039,1,5,0.0,0.098726115,0.700636943,0.178343949,0.015923567,0.0,0.006369427,0.0,260.2350316,133,150.0,0.05,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
KATM,2005,170390106,AP,58.45018923,-155.900733,17039,1,6,0.0,0.041533546,0.741214058,0.067092652,0.099041534,0.0,0.051118211,0.0,270.0688421,133,150.0,0.2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168070207,AP,58.45039845,-154.7344441,16807,2,7,0.0,0.0,0.614886731,0.0,0.385113269,0.0,0.0,0.0,235.2574737,143,150.0,1.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,168070208,AP,58.45459342,-154.7379632,16807,2,8,0.0,0.0,0.287974684,0.0,0.712025316,0.0,0.0,0.0,193.53276,143,150.0,1.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
KATM,2005,168070209,AP,58.45822513,-154.7426946,16807,2,9,0.0,0.0,0.33015873,0.063492063,0.155555556,0.0,0.0,0.450793651,188.7193263,143,150.0,0.45,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
KATM,2005,172770102,AP,58.48222411,-156.2173552,17277,1,2,0.0,0.0,0.945859873,0.054140127,0.0,0.0,0.0,0.0,157.5334737,131,50.0,0.05,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168070103,AP,58.482939,-154.7469593,16807,1,3,0.0,0.0,0.796825397,0.057142857,0.092063492,0.0,0.0,0.053968254,158.2553684,141,150.0,1.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,172770103,AP,58.48316917,-156.208728,17277,1,3,0.0,0.0,0.816455696,0.183544304,0.0,0.0,0.0,0.0,181.356,131,50.0,0.0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,172770101,AP,58.48329012,-156.225683,17277,1,1,0.0,0.0,0.78913738,0.054313099,0.095846645,0.0,0.060702875,0.0,131.7498,131,50.0,0.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
KATM,2005,172770104,AP,58.48401164,-156.2000706,17277,1,4,0.0,0.0,0.801282051,0.198717949,0.0,0.0,0.0,0.0,203.9112,131,50.0,0.05,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,172770105,AP,58.48507622,-156.1916992,17277,1,5,0.0,0.0,0.77388535,0.22611465,0.0,0.0,0.0,0.0,237.5069333,131,50.0,0.0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,172770109,AP,58.48565751,-156.1569473,17277,1,9,0.0,0.0,0.850318471,0.149681529,0.0,0.0,0.0,0.0,228.8727158,131,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770108,AP,58.48655932,-156.1655746,17277,1,8,0.0,0.0,0.738993711,0.261006289,0.0,0.0,0.0,0.0,254.9571789,131,50.0,0.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KATM,2005,172770106,AP,58.48675797,-156.1834034,17277,1,6,0.0,0.0,0.75399361,0.24600639,0.0,0.0,0.0,0.0,259.58292,131,50.0,0.0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
KATM,2005,168070102,AP,58.48718226,-154.7499205,16807,1,2,0.0,0.0,0.722397476,0.154574132,0.123028391,0.0,0.0,0.0,154.0362947,141,150.0,1.0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
KATM,2005,172770107,AP,58.48718335,-156.1745173,17277,1,7,0.0,0.016025641,0.810897436,0.173076923,0.0,0.0,0.0,0.0,272.0901474,131,50.0,0.45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770110,AP,58.48784183,-156.1490613,17277,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195.9102,131,50.0,0.2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770111,AP,58.48976623,-156.140688,17277,1,11,0.0,0.0,0.73968254,0.26031746,0.0,0.0,0.0,0.0,147.27936,131,50.0,0.05,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
KATM,2005,168070101,AP,58.49145234,-154.7525329,16807,1,1,0.0,0.0,0.819047619,0.095238095,0.085714286,0.0,0.0,0.0,148.9509474,141,150.0,0.9,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
KATM,2005,172770112,AP,58.49280199,-156.1336716,17277,1,12,0.0,0.056962025,0.496835443,0.446202532,0.0,0.0,0.0,0.0,122.6258526,131,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770113,AP,58.49730575,-156.1248935,17277,1,13,0.0,0.0,0.560126582,0.439873418,0.0,0.0,0.0,0.0,120.7443429,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
KATM,2005,172770114,AP,58.50208822,-156.1246423,17277,1,14,0.0,0.0,0.601910828,0.398089172,0.0,0.0,0.0,0.0,121.0537263,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770115,AP,58.50602578,-156.1198532,17277,1,15,0.0,0.0,0.560897436,0.253205128,0.092948718,0.0,0.092948718,0.0,121.6793684,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
KATM,2005,172770123,AP,58.50662895,-156.1407482,17277,1,23,0.0,0.0,0.588607595,0.411392405,0.0,0.0,0.0,0.0,124.7113263,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770122,AP,58.50963235,-156.1482737,17277,1,22,0.0,0.0,0.780254777,0.219745223,0.0,0.0,0.0,0.0,132.9218286,132,50.0,0.0,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
KATM,2005,172770116,AP,58.5104241,-156.1172578,17277,1,16,0.0,0.0,0.715654952,0.073482428,0.159744409,0.0,0.051118211,0.0,140.72616,132,50.0,0.9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770121,AP,58.51404685,-156.1456786,17277,1,21,0.0,0.0,0.920127796,0.079872204,0.0,0.0,0.0,0.0,154.0401143,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
KATM,2005,172770117,AP,58.51490867,-156.1172518,17277,1,17,0.0,0.0,0.875796178,0.124203822,0.0,0.0,0.0,0.0,170.9446737,132,50.0,0.1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KATM,2005,172770120,AP,58.51729559,-156.1380689,17277,1,20,0.0,0.0,0.839228296,0.064308682,0.096463023,0.0,0.0,0.0,173.4953684,132,50.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,172770118,AP,58.5191132,-156.1215602,17277,1,18,0.0,0.0,0.702531646,0.297468354,0.0,0.0,0.0,0.0,200.77176,132,50.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168090103,AP,58.52452238,-154.3953465,16809,1,3,0.0,0.0,0.0,0.296178344,0.0,0.0,0.0,0.703821656,505.3584,141,50.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168090102,AP,58.52695665,-154.4031145,16809,1,2,0.0,0.0,0.07278481,0.601265823,0.0,0.0,0.0,0.325949367,456.7668632,141,50.0,0.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,168090104,AP,58.52727215,-154.3878778,16809,1,4,0.0,0.0,0.025396825,0.650793651,0.0,0.0,0.0,0.323809524,545.592,141,50.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATM,2005,168090101,AP,58.52836867,-154.4113388,16809,1,1,0.0,0.0,0.028938907,0.572347267,0.0,0.0,0.0,0.398713826,410.97708,141,50.0,0.0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
KATM,2005,168090113,AP,58.53086866,-154.4471527,16809,1,13,0.0,0.0,0.841772152,0.082278481,0.0,0.0,0.0,0.075949367,266.4433263,142,50.0,0.65,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
KATM,2005,168090105,AP,58.53149772,-154.3947158,16809,1,5,0.0,0.0,0.0,0.852564103,0.0,0.0,0.0,0.147435897,459.6093714,141,50.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,168090114,AP,58.53283019,-154.4575662,16809,1,14,0.0,0.0,0.851265823,0.025316456,0.0,0.0,0.0,0.123417722,249.4134857,142,50.0,0.2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
KATM,2005,168090108,AP,58.53334651,-154.4205867,16809,1,8,0.0,0.0,0.116129032,0.822580645,0.0,0.0,0.0,0.061290323,424.2334737,141,50.0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KATM,2005,168090107,AP,58.53379218,-154.411503,16809,1,7,0.0,0.0,0.151898734,0.648734177,0.0,0.0,0.0,0.199367089,423.9126316,141,50.0,0.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
KATM,2005,168090106,AP,58.53384809,-154.4025218,16809,1,6,0.0,0.0,0.240384615,0.746794872,0.0,0.0,0.0,0.012820513,452.8969412,141,50.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KATM,2005,168090112,AP,58.53532716,-154.4495547,16809,1,12,0.0,0.0,0.349358974,0.503205128,0.0,0.0,0.0,0.147435897,345.7073684,141,50.0,0.75,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
KATM,2005,168090109,AP,58.53651102,-154.4279654,16809,1,9,0.0,0.0,0.439873418,0.471518987,0.0,0.0,0.0,0.088607595,409.956,141,50.0,0.0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
